Grid_ID,row,col,lat,lon,Distance_to_Camp_km,Treatment_Status,Land_Frac,Forest_Frac,Tree_Cover_2000_mean,N_forest_px,Cumulative_Pre_Loss_2001_2016,Loss_any_frac_of_forest,Donor_Eligible,Reject_Reason,PreTrend_RMSE,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016
G027_040,27,40,21.9525,92.2645,83.9,donor_candidate,1.0,0.979,73.3,1269,0.1718,0.4775,0,trend_mismatch,0.02475,0.0,0.0,0.00079,0.0,0.00079,0.0,0.0,0.00394,0.00079,0.00315,0.00709,0.0,0.00236,0.0134,0.05674,0.08274
G027_041,27,41,21.9525,92.2735,84.03,donor_candidate,1.0,0.961,72.5,1246,0.1404,0.3339,1,,0.01639,0.00161,0.00241,0.0,0.0008,0.0,0.00161,0.00722,0.00482,0.00241,0.0,0.0,0.00482,0.04013,0.00883,0.03772,0.02809
G027_042,27,42,21.9525,92.2825,84.16,donor_candidate,1.0,0.975,72.6,1264,0.1606,0.4185,0,trend_mismatch,0.02482,0.00316,0.0,0.0,0.0,0.00079,0.00079,0.0,0.0,0.0,0.00079,0.0,0.00554,0.00791,0.00791,0.04509,0.08861
G027_043,27,43,21.9525,92.2915,84.31,donor_candidate,1.0,0.95,73.1,1231,0.104,0.3314,1,,0.01552,0.0,0.0,0.0,0.00325,0.0,0.0,0.00162,0.0,0.0,0.0,0.00081,0.0,0.01137,0.02518,0.03493,0.02681
G028_000,28,0,21.9435,91.9045,86.36,donor_candidate,0.858,0.0,0.1,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_001,28,1,21.9435,91.9135,86.08,donor_candidate,0.847,0.002,0.2,3,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_002,28,2,21.9435,91.9225,85.81,donor_candidate,0.983,0.001,0.1,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_003,28,3,21.9435,91.9315,85.54,donor_candidate,0.885,0.018,0.9,23,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_004,28,4,21.9435,91.9405,85.29,donor_candidate,0.968,0.049,3.0,64,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_005,28,5,21.9435,91.9495,85.05,donor_candidate,1.0,0.055,3.0,71,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_006,28,6,21.9435,91.9585,84.81,donor_candidate,1.0,0.015,0.9,19,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_007,28,7,21.9435,91.9675,84.59,donor_candidate,1.0,0.08,4.4,104,0.0192,0.0192,0,forest_absent,,0.0,0.0,0.01923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_008,28,8,21.9435,91.9765,84.38,donor_candidate,1.0,0.181,9.0,234,0.0171,0.1111,1,,0.0125,0.01709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_009,28,9,21.9435,91.9855,84.17,donor_candidate,1.0,0.423,22.6,548,0.0146,0.1004,1,,0.01107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00182,0.01095,0.0,0.0,0.0,0.0,0.0,0.0,0.00182
G028_010,28,10,21.9435,91.9945,83.98,donor_candidate,1.0,0.331,20.8,429,0.0186,0.0186,1,,0.01101,0.00466,0.0,0.0,0.00233,0.0,0.0,0.0,0.00466,0.00466,0.00233,0.0,0.0,0.0,0.0,0.0,0.0
G028_011,28,11,21.9435,92.0035,83.79,donor_candidate,1.0,0.38,23.4,492,0.0854,0.0854,1,,0.01367,0.03659,0.0,0.00407,0.01016,0.0,0.00203,0.00203,0.0,0.00203,0.00407,0.0,0.02439,0.0,0.0,0.0,0.0
G028_012,28,12,21.9435,92.0125,83.61,donor_candidate,1.0,0.363,23.7,470,0.0702,0.0702,1,,0.01224,0.01702,0.0,0.01064,0.0,0.01277,0.02128,0.00426,0.0,0.0,0.0,0.0,0.00426,0.0,0.0,0.0,0.0
G028_013,28,13,21.9435,92.0215,83.45,donor_candidate,1.0,0.603,39.4,781,0.0141,0.0141,1,,0.01216,0.01152,0.0,0.0,0.0,0.0,0.00128,0.0,0.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_014,28,14,21.9435,92.0305,83.29,donor_candidate,1.0,0.704,48.4,912,0.0954,0.0954,1,,0.01362,0.03399,0.0,0.00219,0.0,0.0,0.02522,0.00548,0.00219,0.0011,0.00439,0.0,0.02083,0.0,0.0,0.0,0.0
G028_015,28,15,21.9435,92.0395,83.15,donor_candidate,1.0,0.437,26.9,566,0.1113,0.1449,1,,0.01569,0.0424,0.0,0.0,0.00177,0.0106,0.0212,0.0,0.0,0.0,0.0,0.0,0.03357,0.0,0.0,0.00177,0.0
G028_016,28,16,21.9435,92.0485,83.02,donor_candidate,1.0,0.39,23.4,506,0.1877,0.4368,1,,0.01773,0.0336,0.0336,0.0,0.00791,0.01383,0.0,0.0,0.00198,0.00791,0.00198,0.0,0.00988,0.0,0.00791,0.05138,0.01779
G028_017,28,17,21.9435,92.0575,82.89,donor_candidate,1.0,0.207,11.5,268,0.1269,0.2836,1,,0.01987,0.00373,0.0597,0.00373,0.0,0.00373,0.0,0.0,0.0,0.0,0.0,0.0,0.01866,0.0,0.0,0.03731,0.0
G028_018,28,18,21.9435,92.0665,82.78,donor_candidate,0.997,0.28,15.9,363,0.022,0.3003,1,,0.01231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01377,0.00275,0.0,0.00551
G028_019,28,19,21.9435,92.0755,82.67,donor_candidate,1.0,0.333,18.6,431,0.0882,0.522,1,,0.01549,0.0,0.00928,0.0,0.0,0.0,0.01392,0.0,0.0,0.00696,0.00232,0.0,0.0,0.0,0.0,0.04872,0.00696
G028_020,28,20,21.9435,92.0845,82.58,donor_candidate,1.0,0.362,21.9,469,0.1471,0.7548,1,,0.01655,0.00426,0.01279,0.0,0.0,0.0,0.0,0.0,0.00213,0.01279,0.0,0.00213,0.04478,0.0,0.0,0.03838,0.02985
G028_021,28,21,21.9435,92.0935,82.5,donor_candidate,1.0,0.22,11.7,285,0.3368,0.7509,0,trend_mismatch,0.05373,0.0,0.01754,0.0,0.00702,0.0,0.0,0.0,0.0,0.01053,0.00702,0.0,0.00702,0.02807,0.02105,0.21404,0.02456
G028_022,28,22,21.9435,92.1025,82.42,donor_candidate,1.0,0.312,16.9,405,0.3654,0.521,0,trend_mismatch,0.06675,0.0,0.01481,0.0,0.0,0.0,0.00494,0.0,0.05926,0.0,0.0,0.0,0.00247,0.0,0.00247,0.26667,0.01481
G028_023,28,23,21.9435,92.1115,82.36,donor_candidate,1.0,0.143,7.9,185,0.2541,0.4757,0,trend_mismatch,0.027,0.0,0.03784,0.00541,0.0973,0.01081,0.0,0.0,0.00541,0.01081,0.02162,0.0,0.0,0.0,0.00541,0.04324,0.01622
G028_024,28,24,21.9435,92.1205,82.31,donor_candidate,0.999,0.126,6.2,163,0.0798,0.1104,0,trend_mismatch,0.02247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07975,0.0
G028_025,28,25,21.9435,92.1295,82.27,donor_candidate,1.0,0.034,1.8,44,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G028_026,28,26,21.9435,92.1385,82.24,donor_candidate,1.0,0.069,4.0,89,0.0674,0.1461,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01124,0.05618,0.0
G028_027,28,27,21.9435,92.1475,82.22,donor_candidate,1.0,0.191,9.5,247,0.0688,0.417,1,,0.01434,0.00405,0.0,0.0,0.0,0.0,0.02834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02834,0.0081,0.0
G028_028,28,28,21.9435,92.1565,82.21,donor_candidate,1.0,0.269,14.9,349,0.2063,0.5788,0,trend_mismatch,0.02551,0.0,0.0,0.0,0.0,0.0,0.02865,0.00287,0.01433,0.0,0.00287,0.0,0.0,0.02292,0.07736,0.05731,0.0
G028_029,28,29,21.9435,92.1655,82.21,donor_candidate,1.0,0.382,22.1,495,0.1313,0.5354,1,,0.0173,0.00606,0.0,0.0,0.0,0.00606,0.0,0.0,0.0101,0.0,0.00202,0.0,0.0,0.00606,0.01616,0.05657,0.02828
G028_030,28,30,21.9435,92.1745,82.22,donor_candidate,0.998,0.177,10.2,229,0.1354,0.2664,1,,0.01604,0.0,0.0,0.0,0.00873,0.0,0.00437,0.0,0.00873,0.0,0.01747,0.01747,0.0,0.0,0.00437,0.05677,0.01747
G028_031,28,31,21.9435,92.1835,82.24,donor_candidate,1.0,0.229,13.5,297,0.202,0.3333,1,,0.01739,0.0,0.0,0.0,0.01684,0.0,0.01684,0.01684,0.02694,0.0,0.0,0.00673,0.0101,0.05051,0.0404,0.0,0.01684
G028_032,28,32,21.9435,92.1925,82.28,donor_candidate,1.0,0.292,17.2,378,0.3677,0.6217,0,trend_mismatch,0.03676,0.0,0.0,0.0,0.0,0.0,0.10847,0.05026,0.09788,0.01852,0.0,0.01058,0.0,0.0,0.00794,0.06349,0.01058
G028_033,28,33,21.9435,92.2015,82.32,donor_candidate,1.0,0.671,46.0,869,0.1404,0.2359,1,,0.01358,0.03567,0.01036,0.0,0.0,0.0,0.01611,0.00115,0.00575,0.0046,0.02992,0.00575,0.0,0.0,0.02877,0.0023,0.0
G028_034,28,34,21.9435,92.2105,82.37,donor_candidate,1.0,0.867,62.0,1124,0.0463,0.0765,1,,0.01249,0.00356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01957,0.01601,0.00089,0.00534,0.00089
G028_035,28,35,21.9435,92.2195,82.44,donor_candidate,1.0,0.786,56.0,1019,0.1374,0.5927,1,,0.01342,0.01178,0.0,0.00196,0.00981,0.00098,0.00196,0.00196,0.0,0.0,0.01276,0.01276,0.0,0.01766,0.0157,0.03729,0.01276
G028_036,28,36,21.9435,92.2285,82.51,donor_candidate,1.0,0.898,66.2,1164,0.2363,0.4442,0,trend_mismatch,0.02998,0.10911,0.00515,0.0,0.03608,0.00086,0.0043,0.00344,0.00172,0.0,0.00859,0.0,0.0,0.00172,0.00515,0.00515,0.05498
G028_037,28,37,21.9435,92.2375,82.6,donor_candidate,1.0,0.857,62.2,1111,0.297,0.4311,0,trend_mismatch,0.02713,0.09631,0.0171,0.0162,0.0486,0.0297,0.0072,0.0279,0.0054,0.0027,0.0027,0.0072,0.0,0.0198,0.0063,0.0,0.0099
G028_038,28,38,21.9435,92.2465,82.7,donor_candidate,1.0,0.963,70.1,1248,0.2532,0.4119,1,,0.01973,0.03446,0.0,0.01683,0.01522,0.00801,0.0024,0.02644,0.00481,0.0,0.00801,0.0008,0.00481,0.04728,0.04247,0.01923,0.02244
G028_039,28,39,21.9435,92.2555,82.8,donor_candidate,1.0,0.843,59.8,1092,0.13,0.3031,1,,0.01431,0.00824,0.00092,0.00366,0.0,0.00092,0.00824,0.01282,0.00092,0.00183,0.0,0.00183,0.01282,0.00183,0.03571,0.01465,0.02564
G028_040,28,40,21.9435,92.2645,82.92,donor_candidate,1.0,0.975,75.2,1263,0.1932,0.3539,1,,0.01948,0.01188,0.0,0.00871,0.0,0.0,0.00079,0.00079,0.00158,0.01029,0.00633,0.0,0.00079,0.038,0.05305,0.01742,0.04355
G028_041,28,41,21.9435,92.2735,83.04,donor_candidate,1.0,0.988,75.6,1281,0.2865,0.5808,0,trend_mismatch,0.03728,0.0,0.0,0.00546,0.00234,0.00546,0.0,0.00468,0.0,0.0039,0.00234,0.00078,0.00546,0.00625,0.03825,0.0968,0.11475
G028_042,28,42,21.9435,92.2825,83.18,donor_candidate,1.0,0.982,79.5,1273,0.1658,0.4996,0,trend_mismatch,0.02381,0.00471,0.00079,0.0,0.0,0.00157,0.0,0.00079,0.00079,0.0,0.0,0.00157,0.00393,0.0,0.02592,0.04556,0.08013
G028_043,28,43,21.9435,92.2915,83.33,donor_candidate,1.0,0.96,78.2,1244,0.0924,0.2548,1,,0.01595,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.00643,0.0,0.0008,0.0,0.00402,0.00563,0.01688,0.00322,0.05466
G029_000,29,0,21.9345,91.9045,85.41,donor_candidate,0.979,0.008,0.4,11,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_001,29,1,21.9345,91.9135,85.13,donor_candidate,0.985,0.001,0.0,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_002,29,2,21.9345,91.9225,84.85,donor_candidate,0.868,0.0,0.0,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_003,29,3,21.9345,91.9315,84.59,donor_candidate,0.948,0.011,0.8,14,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_004,29,4,21.9345,91.9405,84.33,donor_candidate,1.0,0.045,2.4,58,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_005,29,5,21.9345,91.9495,84.09,donor_candidate,1.0,0.018,1.1,23,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_006,29,6,21.9345,91.9585,83.85,donor_candidate,1.0,0.164,9.4,212,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_007,29,7,21.9345,91.9675,83.62,donor_candidate,1.0,0.235,13.4,304,0.0,0.0,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_008,29,8,21.9345,91.9765,83.41,donor_candidate,1.0,0.201,10.7,261,0.0077,0.0077,1,,0.0124,0.0,0.0,0.0,0.0,0.0,0.00766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_009,29,9,21.9345,91.9855,83.2,donor_candidate,1.0,0.131,7.5,170,0.1412,0.1588,1,,0.0169,0.05882,0.00588,0.00588,0.00588,0.0,0.03529,0.0,0.0,0.01765,0.0,0.0,0.0,0.0,0.0,0.0,0.01176
G029_010,29,10,21.9345,91.9945,83.0,donor_candidate,1.0,0.195,10.6,253,0.0593,0.1423,1,,0.01131,0.01581,0.0,0.0,0.00791,0.0,0.00791,0.0,0.00791,0.0,0.0,0.0,0.01976,0.0,0.0,0.0,0.0
G029_011,29,11,21.9345,92.0035,82.81,donor_candidate,1.0,0.37,21.6,479,0.0209,0.0209,1,,0.01218,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209,0.0,0.0,0.0,0.0,0.00209,0.0,0.0
G029_012,29,12,21.9345,92.0125,82.64,donor_candidate,1.0,0.434,27.8,562,0.0783,0.0783,1,,0.01043,0.01957,0.0,0.0,0.0,0.01068,0.01068,0.0,0.0,0.03737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G029_013,29,13,21.9345,92.0215,82.47,donor_candidate,1.0,0.486,34.5,630,0.1016,0.1016,1,,0.01089,0.00476,0.0,0.00159,0.0,0.01111,0.0254,0.0,0.00159,0.03968,0.0,0.0,0.01746,0.0,0.0,0.0,0.0
G029_014,29,14,21.9345,92.0305,82.31,donor_candidate,1.0,0.52,36.2,674,0.1721,0.1721,0,trend_mismatch,0.02888,0.00148,0.00445,0.0,0.0,0.00148,0.12018,0.00148,0.01335,0.02226,0.00148,0.0,0.00593,0.0,0.0,0.0,0.0
G029_015,29,15,21.9345,92.0395,82.17,donor_candidate,1.0,0.493,32.3,639,0.1268,0.1268,0,trend_mismatch,0.0202,0.0,0.00156,0.0,0.00626,0.0,0.07825,0.0,0.00626,0.01095,0.0,0.0,0.02347,0.0,0.0,0.0,0.0
G029_016,29,16,21.9345,92.0485,82.03,donor_candidate,1.0,0.271,16.2,351,0.0655,0.114,1,,0.01431,0.00855,0.04274,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.00285,0.0,0.0,0.0,0.0
G029_017,29,17,21.9345,92.0575,81.9,donor_candidate,1.0,0.299,18.6,388,0.0902,0.2577,1,,0.01326,0.0,0.00258,0.0,0.0,0.0,0.0,0.00258,0.00258,0.0232,0.00258,0.0,0.0,0.0,0.01031,0.0,0.04639
G029_018,29,18,21.9345,92.0665,81.79,donor_candidate,1.0,0.415,25.6,538,0.1468,0.316,0,trend_mismatch,0.02685,0.00558,0.0316,0.0,0.0,0.00372,0.10223,0.00186,0.0,0.0,0.0,0.0,0.00186,0.0,0.0,0.0,0.0
G029_019,29,19,21.9345,92.0755,81.68,donor_candidate,1.0,0.522,31.0,677,0.0665,0.2127,1,,0.01365,0.00295,0.00148,0.00148,0.0,0.0,0.0,0.01773,0.0,0.0,0.00148,0.00443,0.0,0.0,0.0,0.02954,0.00739
G029_020,29,20,21.9345,92.0845,81.59,donor_candidate,1.0,0.534,31.4,692,0.2038,0.7731,0,trend_mismatch,0.02189,0.01734,0.01734,0.0,0.0,0.0,0.0,0.0,0.0,0.00145,0.00578,0.0289,0.01879,0.0,0.0,0.07225,0.04191
G029_021,29,21,21.9345,92.0935,81.5,donor_candidate,1.0,0.387,23.9,501,0.4232,0.9022,0,trend_mismatch,0.03534,0.04391,0.02794,0.00399,0.06786,0.00599,0.05589,0.0,0.0,0.00998,0.0,0.01597,0.02994,0.0,0.002,0.05988,0.0998
G029_022,29,22,21.9345,92.1025,81.43,donor_candidate,1.0,0.633,40.0,821,0.3752,0.5274,0,trend_mismatch,0.0302,0.05968,0.00853,0.0,0.02192,0.0,0.0134,0.00609,0.07186,0.00609,0.01462,0.00853,0.0,0.0,0.02801,0.08892,0.0475
G029_023,29,23,21.9345,92.1115,81.37,donor_candidate,1.0,0.521,31.3,675,0.2904,0.6044,0,trend_mismatch,0.02842,0.01037,0.00444,0.00148,0.01481,0.00148,0.00148,0.0,0.01037,0.0963,0.00148,0.0,0.03704,0.00148,0.00593,0.08444,0.01926
G029_024,29,24,21.9345,92.1205,81.32,donor_candidate,1.0,0.241,13.2,312,0.2147,0.5385,0,trend_mismatch,0.03262,0.0,0.0,0.0,0.00962,0.0,0.00641,0.0,0.0,0.00321,0.00641,0.0,0.0,0.0,0.0,0.08654,0.10256
G029_025,29,25,21.9345,92.1295,81.28,donor_candidate,1.0,0.068,3.8,88,0.1591,0.2727,0,forest_absent,,0.0,0.0,0.01136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02273,0.11364,0.01136
G029_026,29,26,21.9345,92.1385,81.24,donor_candidate,1.0,0.174,8.7,225,0.1422,0.4578,0,trend_mismatch,0.02342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.03556,0.02667
G029_027,29,27,21.9345,92.1475,81.22,donor_candidate,1.0,0.335,17.6,434,0.1175,0.5461,1,,0.01962,0.0,0.00461,0.0023,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.00461,0.0,0.0023,0.03687,0.06452
G029_028,29,28,21.9345,92.1565,81.21,donor_candidate,1.0,0.436,23.9,565,0.1451,0.531,0,trend_mismatch,0.02234,0.0,0.00531,0.0,0.0,0.0,0.00708,0.00177,0.0,0.00177,0.00354,0.00177,0.0,0.01947,0.01239,0.08142,0.01062
G029_029,29,29,21.9345,92.1655,81.22,donor_candidate,1.0,0.422,24.0,547,0.1499,0.4241,1,,0.0148,0.0,0.00731,0.00183,0.00548,0.0,0.00366,0.01097,0.0,0.02377,0.00914,0.0,0.0,0.0,0.01828,0.04753,0.02194
G029_030,29,30,21.9345,92.1745,81.23,donor_candidate,1.0,0.52,28.9,674,0.0964,0.319,1,,0.00918,0.0,0.0,0.0,0.00593,0.0,0.01187,0.01187,0.0089,0.01632,0.01187,0.0,0.00297,0.0,0.0178,0.00742,0.00148
G029_031,29,31,21.9345,92.1835,81.25,donor_candidate,1.0,0.539,33.1,699,0.309,0.4993,0,trend_mismatch,0.03714,0.00572,0.0186,0.0,0.00858,0.01717,0.0,0.0,0.0,0.00858,0.0,0.0,0.12017,0.09299,0.02432,0.01288,0.0
G029_032,29,32,21.9345,92.1925,81.28,donor_candidate,1.0,0.39,23.8,506,0.1047,0.2292,1,,0.01103,0.0,0.00198,0.0,0.01976,0.0,0.00791,0.00593,0.03953,0.00198,0.0,0.00395,0.00198,0.00395,0.0,0.01779,0.0
G029_033,29,33,21.9345,92.2015,81.33,donor_candidate,1.0,0.569,36.0,738,0.1924,0.4038,1,,0.01951,0.00813,0.00271,0.00136,0.0,0.0,0.01084,0.02846,0.00542,0.00271,0.00271,0.0122,0.00271,0.03659,0.01762,0.05962,0.00136
G029_034,29,34,21.9345,92.2105,81.38,donor_candidate,1.0,0.698,48.6,904,0.1947,0.3938,0,trend_mismatch,0.02772,0.02102,0.0,0.0,0.0,0.0,0.0,0.0,0.00221,0.00553,0.00111,0.0,0.00111,0.10398,0.00332,0.0365,0.01991
G029_035,29,35,21.9345,92.2195,81.45,donor_candidate,1.0,0.721,49.6,935,0.123,0.2203,1,,0.00884,0.02995,0.00428,0.00321,0.00214,0.0,0.00535,0.00856,0.0139,0.01283,0.01176,0.00214,0.0,0.01176,0.00749,0.00321,0.00642
G029_036,29,36,21.9345,92.2285,81.52,donor_candidate,1.0,0.678,45.0,879,0.1399,0.2218,1,,0.01687,0.05006,0.03072,0.01365,0.00114,0.0,0.01138,0.01706,0.00341,0.0,0.00114,0.0,0.01138,0.0,0.0,0.0,0.0
G029_037,29,37,21.9345,92.2375,81.61,donor_candidate,1.0,0.596,39.0,773,0.0944,0.3739,1,,0.01605,0.01035,0.0,0.00259,0.0,0.00129,0.00517,0.0,0.0,0.0,0.00517,0.00129,0.00129,0.0,0.04657,0.0207,0.0
G029_038,29,38,21.9345,92.2465,81.71,donor_candidate,1.0,0.882,64.6,1143,0.189,0.4436,1,,0.01504,0.04987,0.01925,0.0,0.0,0.00437,0.01137,0.00175,0.00175,0.04462,0.02187,0.0,0.0,0.00437,0.00437,0.0245,0.00087
G029_039,29,39,21.9345,92.2555,81.81,donor_candidate,1.0,0.77,55.3,998,0.0992,0.2535,1,,0.01088,0.01603,0.00301,0.001,0.01403,0.0,0.00301,0.001,0.002,0.01002,0.001,0.0,0.00401,0.002,0.02204,0.00902,0.01102
G029_040,29,40,21.9345,92.2645,81.93,donor_candidate,1.0,0.959,76.7,1243,0.1311,0.2687,1,,0.01399,0.01448,0.00161,0.00965,0.01287,0.0008,0.00161,0.0,0.0008,0.00563,0.00161,0.00241,0.00724,0.04264,0.0185,0.00724,0.00402
G029_041,29,41,21.9345,92.2735,82.06,donor_candidate,1.0,0.974,78.4,1262,0.1252,0.3225,1,,0.01418,0.00872,0.0,0.00713,0.0,0.0,0.00079,0.00238,0.00079,0.0,0.00079,0.00634,0.01347,0.00792,0.02377,0.01347,0.03962
G029_042,29,42,21.9345,92.2825,82.2,donor_candidate,1.0,0.971,78.0,1259,0.1739,0.533,0,trend_mismatch,0.02725,0.0,0.0,0.0,0.0,0.0,0.00159,0.0,0.00238,0.0,0.0,0.0,0.01112,0.00397,0.00238,0.05957,0.09293
G029_043,29,43,21.9345,92.2915,82.35,donor_candidate,1.0,0.989,83.3,1282,0.1443,0.5156,1,,0.01596,0.0,0.0,0.0,0.0,0.00468,0.00156,0.00078,0.0,0.0,0.0039,0.00468,0.01404,0.02106,0.0234,0.03978,0.03042
G030_000,30,0,21.9255,91.9045,84.47,donor_candidate,0.698,0.003,0.4,4,0.25,0.25,0,forest_absent,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_001,30,1,21.9255,91.9135,84.18,donor_candidate,1.0,0.001,0.1,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_002,30,2,21.9255,91.9225,83.9,donor_candidate,0.993,0.0,0.0,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_003,30,3,21.9255,91.9315,83.63,donor_candidate,0.992,0.004,0.3,5,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_004,30,4,21.9255,91.9405,83.38,donor_candidate,0.997,0.01,0.9,13,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_005,30,5,21.9255,91.9495,83.13,donor_candidate,1.0,0.005,0.6,7,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_006,30,6,21.9255,91.9585,82.89,donor_candidate,1.0,0.019,1.4,25,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_007,30,7,21.9255,91.9675,82.66,donor_candidate,1.0,0.082,4.8,106,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_008,30,8,21.9255,91.9765,82.44,donor_candidate,1.0,0.32,22.0,415,0.241,0.3735,0,trend_mismatch,0.03413,0.09639,0.03614,0.00241,0.00723,0.0,0.0988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G030_009,30,9,21.9255,91.9855,82.23,donor_candidate,1.0,0.117,7.0,151,0.1921,0.3046,0,trend_mismatch,0.02803,0.10596,0.0,0.0,0.0,0.0,0.03311,0.01325,0.0,0.0,0.0,0.0,0.00662,0.0,0.0,0.0,0.03311
G030_010,30,10,21.9255,91.9945,82.03,donor_candidate,1.0,0.188,10.3,243,0.0288,0.0576,1,,0.01054,0.00823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
